company,domain,source,bucket,label,url,tech_domain,category
oneidentity.com,oneidentity.com,sitemap,product,One Identity Safeguard for Privileged Sessions,https://www.oneidentity.com/products/one-identity-safeguard-for-privileged-sessions/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,product,One Identity Safeguard for Sudo,https://www.oneidentity.com/products/one-identity-safeguard-for-sudo/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,AI and One Identity,https://www.oneidentity.com/solutions/ai-and-one-identity/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Advanced Authentication,https://www.oneidentity.com/solutions/advanced-authentication/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Behavior Driven Governance,https://www.oneidentity.com/solutions/behavior-driven-governance/,"Governance, Risk & Compliance",Governance & Compliance
oneidentity.com,oneidentity.com,sitemap,solution,Cloud Infrastructure Entitlement Management,https://www.oneidentity.com/solutions/cloud-infrastructure-entitlement-management/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Cyber Insurance Identity Access Management,https://www.oneidentity.com/solutions/cyber-insurance-identity-access-management/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Enhance Log Management,https://www.oneidentity.com/solutions/enhance-log-management/,Security Operations,Cybersecurity & Risk
oneidentity.com,oneidentity.com,sitemap,solution,Enhanced Active Directory Governance,https://www.oneidentity.com/solutions/enhanced-active-directory-governance/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Financial Services,https://www.oneidentity.com/solutions/iam-for-financial-services/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Government,https://www.oneidentity.com/solutions/iam-for-government/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Healthcare,https://www.oneidentity.com/solutions/iam-for-healthcare/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Higher Education,https://www.oneidentity.com/solutions/iam-for-higher-education/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Retail,https://www.oneidentity.com/solutions/iam-for-retail/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,IAM for Telecom,https://www.oneidentity.com/solutions/iam-for-telecom/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Identity Fabric,https://www.oneidentity.com/solutions/identity-fabric/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Privileged Access Governance,https://www.oneidentity.com/solutions/privileged-access-governance/,Identity & Access,Identity & Access
oneidentity.com,oneidentity.com,sitemap,solution,Support Digital Transformation,https://www.oneidentity.com/solutions/support-digital-transformation/,IT Operations & Endpoint Management,Business Applications & IT
opswat.com,opswat.com,nav_footer,offering,Vulnerability Program,https://www.opswat.com/security,Exposure & Offensive Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Advanced Endpoint Protection,https://www.opswat.com/products/metadefender/access/advanced-endpoint-protection,Endpoint Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Advanced Threat Detection,https://www.opswat.com/products/metadefender/access/advanced-threat-detection,Security Operations,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Container,https://www.opswat.com/products/metadefender/container,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_footer,product,Data Diodes & Security Gateways,https://www.opswat.com/products/metadefender/netwall,Data Security & Privacy,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Deployments,https://www.opswat.com/products/metadefender/icap/deployments,IT Operations & Endpoint Management,Business Applications & IT
opswat.com,opswat.com,sitemap,product,Deployments and Integrations,https://www.opswat.com/products/metadefender/deployments-and-integrations,IT Operations & Endpoint Management,Business Applications & IT
opswat.com,opswat.com,sitemap,product,Endpoint Compliance,https://www.opswat.com/products/metadefender/access/endpoint-compliance,"Governance, Risk & Compliance",Governance & Compliance
opswat.com,opswat.com,nav_header,product,ICAP Cloud,https://www.opswat.com/products/metadefender/icap/cloud,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,product,Industrial Firewall,https://www.opswat.com/products/metadefender/industrial-firewall,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_header,product,MetaDefender Aether for Cloud,https://www.opswat.com/products/metadefender/aether/metadefender-aether-cloud,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_header,product,MetaDefender Cloud,https://www.opswat.com/products/metadefender/cloud,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_header,product,MetaDefender Cloud Email Security,https://www.opswat.com/products/metadefender/cloud-email-security,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_header,product,MetaDefender ICAP Server,https://www.opswat.com/products/metadefender/icap,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_header,product,MetaDefender InSights C2,https://www.opswat.com/products/metadefender/insights-c2,Data & Analytics,Data & Analytics
opswat.com,opswat.com,nav_header,product,MetaDefender InSights OSINT,https://www.opswat.com/products/metadefender/insights-osint,Data & Analytics,Data & Analytics
opswat.com,opswat.com,nav_header,product,MetaDefender InSights TI,https://www.opswat.com/products/metadefender/insights-ti,Data & Analytics,Data & Analytics
opswat.com,opswat.com,nav_header,product,MetaDefender Industrial Firewall,https://www.opswat.com/products/metadefender/industrial-firewall-ips,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_header,product,MetaDefender Kiosk,https://www.opswat.com/products/metadefender/kiosk,IT Operations & Endpoint Management,Business Applications & IT
opswat.com,opswat.com,nav_header,product,MetaDefender Media Firewall,https://www.opswat.com/products/metadefender/media-firewall,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_header,product,MetaDefender Network Access Control,https://www.opswat.com/products/metadefender/nac,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_header,product,MetaDefender Storage Security,https://www.opswat.com/products/metadefender/storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_header,product,MetaDefender Threat Intelligence,https://www.opswat.com/products/metadefender/threat-intelligence,Security Operations,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Metadefender Platform Guardrails for Llms,https://www.opswat.com/products/metadefender/metadefender-platform-guardrails-for-llms,AI & Machine Learning,AI & Machine Learning
opswat.com,opswat.com,sitemap,product,Metadefender Storage Security Cloud,https://www.opswat.com/products/metadefender/metadefender-storage-security-cloud,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_footer,product,Network Detection & Response,https://www.opswat.com/products/metadefender/ndr,Networking & Connectivity,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,product,Patch Management,https://www.opswat.com/products/metadefender/access/patch-management,Exposure & Offensive Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,User Authentication and Screen Lock,https://www.opswat.com/products/metadefender/access/user-authentication-and-screen-lock,Identity & Access,Identity & Access
opswat.com,opswat.com,sitemap,product,Vulnerability Detection,https://www.opswat.com/products/metadefender/access/vulnerability-detection,Exposure & Offensive Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,product,Vulnerability Management,https://www.opswat.com/products/metadefender/access/vulnerability-management,Exposure & Offensive Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Application Security,https://www.opswat.com/solutions/application-security,Application Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Aws Storage Security,https://www.opswat.com/solutions/storage-security/aws-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Azure Storage Security,https://www.opswat.com/solutions/storage-security/azure-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Backup Storage Scanning,https://www.opswat.com/solutions/storage-security/backup-storage-scanning,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Box Storage Security,https://www.opswat.com/solutions/storage-security/box-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_footer,solution,Cloud Security,https://www.opswat.com/solutions/cloud-security,Cloud Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Data Breach Prevention,https://www.opswat.com/solutions/storage-security/data-breach-prevention,Security Operations,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Dell Isilon Storage Security,https://www.opswat.com/solutions/storage-security/dell-isilon-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,nav_footer,solution,Email Security,https://www.opswat.com/solutions/email-security,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Netapp Storage Security,https://www.opswat.com/solutions/storage-security/netapp-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Network Access Control,https://www.opswat.com/solutions/network-access-control,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_footer,solution,Portable Malware Scanning,https://www.opswat.com/solutions/portable-malware-scanning,Endpoint Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,S3 Compatible Storage Security,https://www.opswat.com/solutions/storage-security/s3-compatible-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Smb Compatible Storage Security,https://www.opswat.com/solutions/storage-security/smb-compatible-storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Software Supply Chain Security,https://www.opswat.com/solutions/software-supply-chain-security,Application Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_footer,solution,Storage Security,https://www.opswat.com/solutions/storage-security,Cloud & Infrastructure,Cloud & Infrastructure
opswat.com,opswat.com,sitemap,solution,Team Based Email Security,https://www.opswat.com/solutions/email-security/team-based-email-security,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,solution,Zero Trust Access,https://www.opswat.com/solutions/zero-trust-access,Network Security,Cybersecurity & Risk
opswat.com,opswat.com,nav_footer,technology,File-Based Vulnerability Assessment,https://www.opswat.com/technologies/vulnerability-assessment,Exposure & Offensive Security,Cybersecurity & Risk
opswat.com,opswat.com,sitemap,technology,Proactive Data Loss Prevention,https://www.opswat.com/technologies/proactive-data-loss-prevention,Data Security & Privacy,Cybersecurity & Risk
opswat.com,opswat.com,nav_footer,technology,SBOM,https://www.opswat.com/technologies/sbom,Application Security,Cybersecurity & Risk
optiq.ai,optiq.ai,nav_footer,nav,AI Data Detection & Response,https://www.optiq.ai/ai-data-detection-response,AI & Machine Learning,AI & Machine Learning
optiq.ai,optiq.ai,nav_footer,nav,Compliance Posture,https://compliance.matters.ai/,"Governance, Risk & Compliance",Governance & Compliance
optiq.ai,optiq.ai,nav_footer,nav,Data Loss Prevention & Mitigation,https://www.optiq.ai/data-loss-prevention,Data Security & Privacy,Cybersecurity & Risk
optiq.ai,optiq.ai,nav_footer,nav,Data Security Intelligence,https://www.optiq.ai/data-security-intelligence,Data Security & Privacy,Cybersecurity & Risk
optiq.ai,optiq.ai,nav_footer,nav,External Data Risk Management,https://www.optiq.ai/external-data-risk,"Governance, Risk & Compliance",Governance & Compliance
optiq.ai,optiq.ai,nav_footer,nav,Insider Data Risk Management,https://www.optiq.ai/insider-data-risk,"Governance, Risk & Compliance",Governance & Compliance
oracle.com,oracle.com,sitemap,offering,AI Token Economics Tokenomics,https://www.oracle.com/cloud/ai-token-economics-tokenomics/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,AI World Oci Roundup,https://www.oracle.com/cloud/ai-world-oci-roundup/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,Amd GPU,https://www.oracle.com/cloud/amd-gpu/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Apache Kafka,https://www.oracle.com/cloud/apache-kafka/,Data & Analytics,Data & Analytics
oracle.com,oracle.com,sitemap,offering,Backup and Disaster Recovery,https://www.oracle.com/cloud/backup-and-disaster-recovery/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cio AI Strategies,https://www.oracle.com/cloud/cio-ai-strategies/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,Cloud Adoption Framework,https://www.oracle.com/cloud/cloud-adoption-framework/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Computing Cost,https://www.oracle.com/cloud/cloud-computing-cost/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Consumption,https://www.oracle.com/cloud/cloud-consumption/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Cost Management,https://www.oracle.com/cloud/cloud-cost-management/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Cost Optimization,https://www.oracle.com/cloud/cloud-cost-optimization/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Economics Explained,https://www.oracle.com/cloud/cloud-economics-explained/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Infrastructure,https://www.oracle.com/cloud/cloud-infrastructure/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Lift,https://www.oracle.com/cloud/cloud-lift/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Migration,https://www.oracle.com/cloud/cloud-migration/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud Native,https://www.oracle.com/cloud/cloud-native/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Cloud and AI Power Digital Unicorn,https://www.oracle.com/cloud/cloud-and-ai-power-digital-unicorn/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,Cloud at Customer,https://www.oracle.com/cloud/cloud-at-customer/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Data Center Exit,https://www.oracle.com/cloud/data-center-exit/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Data Center Strategy,https://www.oracle.com/cloud/data-center-strategy/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Database Migration,https://www.oracle.com/cloud/database-migration/,Data & Analytics,Data & Analytics
oracle.com,oracle.com,sitemap,offering,Dedicated Cloud,https://www.oracle.com/cloud/dedicated-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Digital Transformation,https://www.oracle.com/cloud/digital-transformation/,IT Operations & Endpoint Management,Business Applications & IT
oracle.com,oracle.com,sitemap,offering,Distributed Cloud,https://www.oracle.com/cloud/distributed-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,FinOps Cost Management and Governance,https://www.oracle.com/cloud/finops-cost-management-and-governance/,"Governance, Risk & Compliance",Governance & Compliance
oracle.com,oracle.com,sitemap,offering,Full Stack Disaster Recovery,https://www.oracle.com/cloud/full-stack-disaster-recovery/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,HPC,https://www.oracle.com/cloud/hpc/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Hybrid Cloud,https://www.oracle.com/cloud/hybrid-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Hyperscaler Cloud,https://www.oracle.com/cloud/hyperscaler-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,IaaS PaaS,https://www.oracle.com/cloud/iaas-paas/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Industry Cloud,https://www.oracle.com/cloud/industry-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Intelligent Automation,https://www.oracle.com/cloud/intelligent-automation/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,LLM Routing,https://www.oracle.com/cloud/llm-routing/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,Migrate Applications to Oracle Cloud,https://www.oracle.com/cloud/migrate-applications-to-oracle-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Migrate Custom Applications to Cloud,https://www.oracle.com/cloud/migrate-custom-applications-to-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Migrate Ebusiness to Oracle Cloud,https://www.oracle.com/cloud/migrate-ebusiness-to-oracle-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Migrate Isv Applications to Oracle Cloud,https://www.oracle.com/cloud/migrate-isv-applications-to-oracle-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Migration,https://www.oracle.com/cloud/migration/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Multicloud Database Aws Google Azure,https://www.oracle.com/cloud/multicloud-database-aws-google-azure/,Data & Analytics,Data & Analytics
oracle.com,oracle.com,sitemap,offering,Nasa Deep Space Network,https://www.oracle.com/cloud/nasa-deep-space-network/,Networking & Connectivity,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,offering,Oci AI Pioneer Imagene Takes on Cancer,https://www.oracle.com/cloud/oci-ai-pioneer-imagene-takes-on-cancer/,AI & Machine Learning,AI & Machine Learning
oracle.com,oracle.com,sitemap,offering,Public Cloud Regions,https://www.oracle.com/cloud/public-cloud-regions/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,product,Analytics Solutions,https://www.oracle.com/utilities/products/analytics-solutions/,Data & Analytics,Data & Analytics
oracle.com,oracle.com,sitemap,product,ERP,https://www.oracle.com/products/financing/erp/,Business Applications,Business Applications & IT
oracle.com,oracle.com,sitemap,product,Opera Reporting Analytics,https://www.oracle.com/hospitality/products/opera-reporting-analytics/,Data & Analytics,Data & Analytics
oracle.com,oracle.com,sitemap,product,Payment Interface,https://www.oracle.com/hospitality/products/payment-interface/,Business Applications,Business Applications & IT
oracle.com,oracle.com,sitemap,product,Payments Cloud Service,https://www.oracle.com/hospitality/products/payments-cloud-service/,Cloud & Infrastructure,Cloud & Infrastructure
oracle.com,oracle.com,sitemap,product,Work and Asset Cloud,https://www.oracle.com/utilities/products/work-and-asset-cloud/,Cloud & Infrastructure,Cloud & Infrastructure
orca.security,orca.security,nav_footer,nav,Cloud Security Learning,https://orca.security/cloud-security-learning/,Cloud Security,Cybersecurity & Risk
orca.security,orca.security,nav_footer,platform,AI AppGen Security,https://orca.security/platform/ai-appgen-security/,AI & Machine Learning,AI & Machine Learning
orca.security,orca.security,nav_footer,platform,AI Security,https://orca.security/platform/ai-security/,AI & Machine Learning,AI & Machine Learning
orca.security,orca.security,sitemap,platform,AI Spm,https://orca.security/platform/ai-security/ai-spm/,AI & Machine Learning,AI & Machine Learning
orca.security,orca.security,nav_footer,platform,API Security,https://orca.security/platform/api-security/,Application Security,Cybersecurity & Risk
orca.security,orca.security,nav_footer,platform,Application Security,https://orca.security/platform/application-security/,Application Security,Cybersecurity & Risk
orca.security,orca.security,sitemap,platform,CNAPP Cloud Security Platform,https://orca.security/platform/cnapp-cloud-security-platform/,Security Operations,Cybersecurity & Risk
orca.security,orca.security,sitemap,platform,Cloud Detection and Response Cdr,https://orca.security/platform/cloud-detection-and-response-cdr/,Security Operations,Cybersecurity & Risk
orca.security,orca.security,sitemap,platform,Cloud Workload Protection Platform CWPP,https://orca.security/platform/cloud-workload-protection-platform-cwpp/,Cloud Security,Cybersecurity & Risk
orca.security,orca.security,nav_footer,platform,Container & Kubernetes Security,https://orca.security/platform/container-and-kubernetes-security/,Cloud Security,Cybersecurity & Risk
orca.security,orca.security,sitemap,platform,Data Security Posture Management DSPM,https://orca.security/platform/data-security-posture-management-dspm/,Data Security & Privacy,Cybersecurity & Risk
orca.security,orca.security,sitemap,platform,Multi Cloud Compliance,https://orca.security/platform/multi-cloud-compliance/,Cloud Security,Cybersecurity & Risk
orca.security,orca.security,nav_footer,platform,Orca AI,https://orca.security/platform/orca-ai/,AI & Machine Learning,AI & Machine Learning
orca.security,orca.security,nav_footer,platform,Reduce Cloud Risk,https://orca.security/platform/reduce-cloud-risk/,Cloud & Infrastructure,Cloud & Infrastructure
orca.security,orca.security,nav_footer,platform,Secure AI,https://orca.security/platform/secure-ai/,AI & Machine Learning,AI & Machine Learning
orca.security,orca.security,nav_footer,platform,Vulnerability Management,https://orca.security/platform/vulnerability-management/,Exposure & Offensive Security,Cybersecurity & Risk
orca.security,orca.security,sitemap,solution,Chief Information Security Officer,https://orca.security/solutions/roles/chief-information-security-officer/,Security Operations,Cybersecurity & Risk
orca.security,orca.security,sitemap,solution,DevOps,https://orca.security/solutions/roles/devops/,Application & DevOps,Application & DevSecOps
orca.security,orca.security,sitemap,solution,IAM Risk,https://orca.security/solutions/iam-risk/,Identity & Access,Identity & Access
orca.security,orca.security,sitemap,solution,Malware Detection,https://orca.security/solutions/malware-detection/,Endpoint Security,Cybersecurity & Risk
orca.security,orca.security,sitemap,solution,Multi Cloud Security and Compliance for Government,https://orca.security/solutions/industries/multi-cloud-security-and-compliance-for-government/,Cloud Security,Cybersecurity & Risk
orca.security,orca.security,sitemap,solution,Sensitive Data Detection,https://orca.security/solutions/sensitive-data-detection/,Data Security & Privacy,Cybersecurity & Risk
outsystems.com,outsystems.com,sitemap,industry,AI for Insurance Agents,https://www.outsystems.com/industries/insurance/ai-for-insurance-agents,AI & Machine Learning,AI & Machine Learning
outsystems.com,outsystems.com,sitemap,industry,App Development,https://www.outsystems.com/industries/insurance/app-development,Application & DevOps,Application & DevSecOps
outsystems.com,outsystems.com,sitemap,industry,Automation Solutions,https://www.outsystems.com/industries/insurance/automation-solutions,IT Operations & Endpoint Management,Business Applications & IT
outsystems.com,outsystems.com,sitemap,industry,Fedramp Compliance Solutions,https://www.outsystems.com/industries/government/fedramp-compliance-solutions,"Governance, Risk & Compliance",Governance & Compliance
outsystems.com,outsystems.com,sitemap,industry,Supply Chain Management,https://www.outsystems.com/industries/manufacturing/supply-chain-management,Business Applications,Business Applications & IT
outsystems.com,outsystems.com,nav_header,nav,AI Software Development Guide,https://www.outsystems.com/ai/ai-software-development,AI & Machine Learning,AI & Machine Learning
outsystems.com,outsystems.com,nav_footer,nav,Agentic AI innovation,https://www.outsystems.com/initiatives/agentic-ai-solutions,AI & Machine Learning,AI & Machine Learning
outsystems.com,outsystems.com,nav_footer,nav,Application Development,https://wwwdev.outsystems.net/application-development/,Application & DevOps,Application & DevSecOps
outsystems.com,outsystems.com,nav_footer,nav,Customer experience,https://www.outsystems.com/initiatives/digital-experiences,Business Applications,Business Applications & IT
outsystems.com,outsystems.com,nav_footer,nav,Digital Transformation,https://www.outsystems.com/digital-transformation,IT Operations & Endpoint Management,Business Applications & IT
outsystems.com,outsystems.com,nav_footer,nav,ESG Statement,https://www.outsystems.com/company/esg-statement,"Governance, Risk & Compliance",Governance & Compliance
outsystems.com,outsystems.com,nav_footer,nav,Low-Code Basics,https://www.outsystems.com/low-code,Application & DevOps,Application & DevSecOps
outsystems.com,outsystems.com,sitemap,offering,Access Control,https://www.outsystems.com/evaluation-guide/security/access-control,Identity & Access,Identity & Access
outsystems.com,outsystems.com,sitemap,offering,Data Privacy,https://www.outsystems.com/evaluation-guide/security/data-privacy,Data Security & Privacy,Cybersecurity & Risk
outsystems.com,outsystems.com,sitemap,offering,GDPR,https://www.outsystems.com/de-de/low-code-platform/security/gdpr,"Governance, Risk & Compliance",Governance & Compliance
outsystems.com,outsystems.com,nav_footer,offering,GDPR at OutSystems,https://www.outsystems.com/low-code-platform/security/gdpr,"Governance, Risk & Compliance",Governance & Compliance
outsystems.com,outsystems.com,sitemap,offering,Mobile Applications,https://www.outsystems.com/evaluation-guide/security/mobile-applications,Networking & Connectivity,Cloud & Infrastructure
outsystems.com,outsystems.com,sitemap,product,Outsystems Cloud Services,https://www.outsystems.com/evaluation-guide/product/outsystems-cloud-services,Cloud & Infrastructure,Cloud & Infrastructure
outsystems.com,outsystems.com,sitemap,use_case,Business Process Management,https://www.outsystems.com/use-cases/business-process-management,Business Applications,Business Applications & IT
outsystems.com,outsystems.com,sitemap,use_case,Compliance Automation,https://www.outsystems.com/use-cases/compliance-automation,"Governance, Risk & Compliance",Governance & Compliance
outsystems.com,outsystems.com,sitemap,use_case,Customer Mobile Apps,https://www.outsystems.com/use-cases/customer-mobile-apps,Networking & Connectivity,Cloud & Infrastructure
outsystems.com,outsystems.com,nav_header,use_case,IT service management,https://www.outsystems.com/use-cases/servicenow,IT Operations & Endpoint Management,Business Applications & IT
outsystems.com,outsystems.com,sitemap,use_case,Intelligent Automation,https://www.outsystems.com/use-cases/intelligent-automation,AI & Machine Learning,AI & Machine Learning
outsystems.com,outsystems.com,sitemap,use_case,Mobile Field Service Applications,https://www.outsystems.com/use-cases/mobile-field-service-applications,Networking & Connectivity,Cloud & Infrastructure
outsystems.com,outsystems.com,nav_header,use_case,Mobile banking portals,https://www.outsystems.com/use-cases/mobile-finance,Networking & Connectivity,Cloud & Infrastructure
outsystems.com,outsystems.com,sitemap,use_case,Order Management System,https://www.outsystems.com/use-cases/order-management-system,Business Applications,Business Applications & IT
outsystems.com,outsystems.com,sitemap,use_case,Supply Chain,https://www.outsystems.com/de-de/use-cases/supply-chain,Business Applications,Business Applications & IT
outsystems.com,outsystems.com,nav_header,use_case,Supply chain systems,https://www.outsystems.com/use-cases/supply-chain,Business Applications,Business Applications & IT
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,AI Security Posture Management,https://www.paloaltonetworks.com/cortex/cloud/ai-security-posture-management,Exposure & Offensive Security,Cybersecurity & Risk
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,AI Spm,https://www.paloaltonetworks.com/prisma/cloud/ai-spm,AI & Machine Learning,AI & Machine Learning
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,API Security,https://www.paloaltonetworks.com/cortex/cloud/api-security,Application Security,Cybersecurity & Risk
paloaltonetworks.com,paloaltonetworks.com,nav_footer,offering,Application Security,https://www.paloaltonetworks.com/cortex/cloud/application-security,Application Security,Cybersecurity & Risk
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,Application Security Posture Management,https://www.paloaltonetworks.com/cortex/cloud/application-security-posture-management,Application Security,Cybersecurity & Risk
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,Attack Surface Management,https://www.paloaltonetworks.com/cortex/cloud/attack-surface-management,Security Operations,Cybersecurity & Risk
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,Aws Tel Aviv Partnership,https://www.paloaltonetworks.com/prisma/cloud/aws-tel-aviv-partnership,Cloud & Infrastructure,Cloud & Infrastructure
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,Aws Uae Launch,https://www.paloaltonetworks.com/prisma/cloud/aws-uae-launch,Cloud & Infrastructure,Cloud & Infrastructure
paloaltonetworks.com,paloaltonetworks.com,sitemap,offering,CNAPP 5 Must Have,https://www.paloaltonetworks.com/prisma/cloud/cnapp-5-must-have,Cloud Security,Cybersecurity & Risk
